id,date,time,pond_id,pond_size,fish_number,temperature,oxygen,salinity,Ph,water_quality,fish_weight,fish_liveness,feed_interval,feed_weight
232,2024-08-19,09:58:36,A01,8,51641,31.0,6.3,0.26,7.1,96.7,493.3,3969.0,19.3,351.43
233,2024-08-20,12:13:30,A01,8,51633,31.2,5.9,0.29,7.1,95.3,495.0,3724.0,26.2,319.4
234,2024-08-21,09:09:26,A01,8,51623,31.6,5.7,0.3,7.2,97.5,496.7,4029.0,20.9,277.43
235,2024-08-22,15:46:55,A01,8,51614,31.6,6.0,0.3,7.2,100.0,498.3,3755.0,30.6,286.92
236,2024-08-23,09:43:27,A01,8,51602,30.1,6.3,0.29,7.1,98.4,500.0,3812.0,17.9,441.9
237,2024-08-24,09:15:47,A01,8,51593,31.3,6.5,0.3,7.2,97.8,501.7,2740.0,23.5,332.81
238,2024-08-25,13:32:18,A01,8,51584,31.1,6.1,0.28,7.1,96.1,503.3,2929.0,28.3,340.92
239,2024-08-26,13:00:48,A01,8,51572,31.4,6.5,0.29,7.1,99.4,505.0,3219.0,23.5,325.27
240,2024-08-27,13:30:55,A01,8,51562,31.2,6.9,0.3,7.2,95.6,506.7,3711.0,24.5,359.08
241,2024-08-28,08:49:16,A01,8,51550,30.0,6.9,0.3,7.2,96.2,508.3,3893.0,19.3,484.86
242,2024-08-29,13:37:57,A01,8,51540,30.9,6.5,0.28,7.1,99.8,510.0,4754.0,28.8,378.93
243,2024-08-30,09:15:53,A01,8,51531,30.9,6.3,0.29,7.1,97.3,511.7,4623.0,19.6,372.48
244,2024-08-31,14:50:48,A01,8,51521,30.4,6.7,0.3,7.2,99.4,513.3,3734.0,29.6,439.2
245,2024-09-01,16:56:36,A01,8,51510,29.1,6.4,0.3,7.2,95.5,515.8,2625.0,26.1,559.54
246,2024-09-02,14:04:56,A01,8,51503,29.5,6.8,0.3,7.2,96.0,518.3,3885.0,21.1,541.85
247,2024-09-03,10:24:16,A01,8,51493,27.7,6.9,0.3,7.2,99.6,520.8,2938.0,20.3,708.9
248,2024-09-04,15:49:05,A01,8,51484,27.7,7.3,0.29,7.1,99.3,523.3,2689.0,29.4,739.07
249,2024-09-05,15:56:39,A01,8,51473,28.7,7.5,0.3,7.2,95.5,525.8,3992.0,24.1,675.55
250,2024-09-06,09:54:22,A01,8,51462,28.8,7.3,0.29,7.1,97.3,528.3,2995.0,18.0,656.32
251,2024-09-07,13:22:23,A01,8,51453,29.2,7.2,0.27,7.1,98.0,530.8,3076.0,27.5,610.17
252,2024-09-08,17:33:45,A01,8,51445,28.2,7.6,0.28,7.1,95.4,533.3,3128.0,28.2,750.2
253,2024-09-09,11:36:57,A01,8,51436,28.7,7.4,0.29,7.1,95.5,535.8,3412.0,18.1,682.63
254,2024-09-10,14:58:25,A01,8,51428,29.2,7.0,0.3,7.2,95.6,538.3,4122.0,27.4,605.58
255,2024-09-11,17:24:35,A01,8,51419,27.5,6.9,0.27,7.1,98.6,540.8,4836.0,26.4,737.34
256,2024-09-12,16:23:27,A01,8,51407,27.7,7.1,0.27,7.1,99.9,543.3,4613.0,23.0,754.16
257,2024-09-13,13:12:04,A01,8,51399,28.8,7.3,0.27,7.1,99.2,545.8,4622.0,20.8,678.62
258,2024-09-14,17:01:55,A01,8,51387,28.0,7.7,0.27,7.1,98.7,548.3,4144.0,27.8,801.93
259,2024-09-15,13:51:01,A01,8,51379,29.5,7.3,0.28,7.1,95.0,550.8,4839.0,20.8,602.27
260,2024-09-16,13:49:54,A01,8,51369,27.7,7.8,0.28,7.1,95.2,553.3,3741.0,24.0,815.03
261,2024-09-17,10:18:08,A01,8,51359,29.2,7.6,0.29,7.1,97.4,555.8,4504.0,20.5,659.16
262,2024-09-18,11:56:08,A01,8,51352,28.0,8.0,0.3,7.2,96.7,558.3,3810.0,25.6,834.34
263,2024-09-19,16:10:31,A01,8,51345,28.9,8.0,0.28,7.1,96.6,560.8,3414.0,28.2,726.33
264,2024-09-20,14:55:15,A01,8,51333,28.0,7.6,0.26,7.1,97.3,563.3,3240.0,22.7,816.81
265,2024-09-21,15:58:47,A01,8,51322,28.9,7.3,0.26,7.1,97.1,565.8,4887.0,25.1,691.17
266,2024-09-22,10:50:47,A01,8,51311,28.5,6.9,0.24,7.1,97.7,568.3,2760.0,18.9,717.42
267,2024-09-23,15:38:51,A01,8,51300,29.5,6.6,0.24,7.1,96.8,570.8,3788.0,28.8,586.98
268,2024-09-24,17:03:17,A01,8,51289,28.3,6.1,0.25,7.1,95.4,573.3,3157.0,25.4,691.35
269,2024-09-25,15:27:18,A01,8,51277,29.2,6.0,0.24,7.1,96.4,575.8,3116.0,22.4,590.78
270,2024-09-26,08:21:14,A01,8,51267,28.3,5.5,0.25,7.1,99.2,578.3,2983.0,16.9,655.67
271,2024-09-27,13:55:25,A01,8,51257,28.0,5.3,0.24,7.1,98.3,580.8,3189.0,29.6,675.58
272,2024-09-28,09:35:14,A01,8,51246,29.2,5.0,0.23,7.1,96.9,583.3,3372.0,19.7,538.85
273,2024-09-29,17:43:00,A01,8,51234,27.8,5.0,0.25,7.1,98.7,585.8,2650.0,32.1,658.44
274,2024-09-30,11:26:17,A01,8,51226,28.1,5.0,0.27,7.1,97.7,588.3,2852.0,17.7,649.9
275,2024-10-01,17:37:07,A01,8,51216,26.5,5.0,0.28,7.1,97.5,590.8,3262.0,30.2,661.79
276,2024-10-02,15:59:23,A01,8,51208,27.1,5.2,0.3,7.2,97.0,593.3,4542.0,22.4,677.85
277,2024-10-03,11:49:19,A01,8,51200,25.8,5.0,0.3,7.2,96.0,595.8,2799.0,19.8,665.81
278,2024-10-04,13:23:32,A01,8,51188,26.0,5.4,0.3,7.2,96.4,598.3,3462.0,25.6,698.15
279,2024-10-05,10:20:39,A01,8,51179,26.8,5.9,0.28,7.1,96.0,600.8,4485.0,21.0,739.75
280,2024-10-06,08:41:22,A01,8,51168,25.9,6.1,0.25,7.1,99.6,603.3,4769.0,22.3,760.01
281,2024-10-07,08:04:36,A01,8,51157,26.0,5.7,0.26,7.1,96.1,605.8,3195.0,23.4,732.03
282,2024-10-08,14:09:15,A01,8,51149,27.0,5.7,0.23,7.1,95.3,608.3,2854.0,30.1,737.2
283,2024-10-09,14:10:26,A01,8,51140,26.8,6.2,0.21,7.1,99.1,610.8,4635.0,24.0,779.84
284,2024-10-10,16:24:59,A01,8,51128,25.7,6.4,0.22,7.1,99.3,613.3,2640.0,26.2,797.38
285,2024-10-11,14:49:35,A01,8,51119,25.6,6.5,0.24,7.1,98.3,615.8,4907.0,22.4,806.54
286,2024-10-12,13:26:07,A01,8,51111,26.7,6.2,0.25,7.1,96.1,618.3,4081.0,22.6,785.75
287,2024-10-13,09:19:25,A01,8,51100,26.9,6.2,0.25,7.1,95.8,620.8,3501.0,19.9,788.75
288,2024-10-14,14:35:01,A01,8,51089,25.8,5.9,0.27,7.1,99.2,623.3,2695.0,29.3,766.89
289,2024-10-15,12:52:51,A01,8,51080,26.8,6.1,0.24,7.1,99.1,625.8,3987.0,22.3,787.81
290,2024-10-16,12:27:55,A01,8,51071,25.4,6.2,0.22,7.1,96.7,628.3,2929.0,23.6,800.28
291,2024-10-17,09:42:17,A01,8,51059,26.5,5.9,0.23,7.1,95.0,630.8,2938.0,21.2,778.86
292,2024-10-18,08:44:48,A01,8,51049,26.1,6.2,0.23,7.1,96.1,633.3,4045.0,23.0,805.48
293,2024-10-19,14:11:50,A01,8,51039,26.3,5.8,0.23,7.1,99.8,635.8,2583.0,29.5,776.79
294,2024-10-20,08:14:14,A01,8,51030,26.4,6.0,0.23,7.1,99.1,638.3,2550.0,18.0,795.62
295,2024-10-21,14:53:24,A01,8,51018,27.0,5.9,0.21,7.1,96.6,640.8,4461.0,30.7,792.18
296,2024-10-22,10:41:29,A01,8,51011,25.2,5.8,0.22,7.1,97.9,643.3,4094.0,19.8,786.33
297,2024-10-23,15:37:46,A01,8,50999,26.4,5.5,0.25,7.1,95.9,645.8,3775.0,28.9,762.69
298,2024-10-24,09:50:49,A01,8,50987,27.2,5.6,0.25,7.1,99.7,648.3,3602.0,18.2,773.52
299,2024-10-25,11:27:30,A01,8,50975,26.2,5.2,0.24,7.1,99.5,650.8,2881.0,25.6,744.74
300,2024-10-26,16:52:48,A01,8,50964,25.3,5.0,0.26,7.1,96.7,653.3,3073.0,29.4,729.69
301,2024-10-27,15:40:25,A01,8,50955,26.9,5.0,0.24,7.1,98.3,655.8,4401.0,22.8,733.86
302,2024-10-28,15:34:36,A01,8,50946,26.5,5.3,0.26,7.1,95.7,658.3,3220.0,23.9,759.52
303,2024-10-29,12:46:19,A01,8,50935,26.0,5.0,0.27,7.1,95.6,660.8,4370.0,21.2,736.89
304,2024-10-30,13:20:28,A01,8,50924,26.2,5.0,0.28,7.1,99.1,663.3,2508.0,24.6,738.76
305,2024-10-31,08:01:03,A01,8,50917,26.6,5.0,0.3,7.2,97.6,665.8,4039.0,18.7,739.92
306,2024-11-01,10:40:25,A01,8,50906,22.4,5.1,0.29,7.1,95.1,668.3,3727.0,26.7,751.56
307,2024-11-02,15:04:01,A01,8,50896,21.7,5.0,0.26,7.1,96.8,670.8,4168.0,28.4,748.24
308,2024-11-03,15:57:22,A01,8,50884,23.0,5.2,0.25,7.1,99.1,673.3,4358.0,24.9,768.32
309,2024-11-04,16:43:47,A01,8,50875,22.8,5.3,0.26,7.1,96.0,675.8,3339.0,24.8,778.62
310,2024-11-05,11:23:17,A01,8,50864,22.9,5.5,0.27,7.1,98.7,678.3,2726.0,18.7,797.32
311,2024-11-06,08:14:57,A01,8,50852,22.1,5.5,0.29,7.1,96.5,680.8,2815.0,20.9,798.42
312,2024-11-07,14:58:48,A01,8,50845,22.7,5.8,0.3,7.2,99.2,683.3,2855.0,30.7,825.69
313,2024-11-08,13:20:34,A01,8,50835,23.4,5.6,0.3,7.2,99.8,685.8,3159.0,22.4,811.64
314,2024-11-09,12:26:04,A01,8,50824,22.5,5.9,0.29,7.1,99.4,688.3,3641.0,23.1,840.74
315,2024-11-10,08:07:15,A01,8,50815,21.5,5.7,0.27,7.1,96.2,690.8,2573.0,19.7,828.3
316,2024-11-11,11:45:23,A01,8,50807,22.1,5.9,0.27,7.1,98.1,693.3,3846.0,27.6,848.31
317,2024-11-12,12:14:26,A01,8,50797,22.2,5.6,0.26,7.1,95.6,695.8,4718.0,24.5,826.25
318,2024-11-13,10:58:15,A01,8,50789,22.8,5.6,0.25,7.1,98.7,698.3,3567.0,22.7,829.94
319,2024-11-14,15:20:41,A01,8,50780,22.5,6.0,0.26,7.1,99.0,700.8,4649.0,28.4,866.58
320,2024-11-15,17:53:10,A01,8,50773,23.4,6.2,0.28,7.1,99.6,703.3,4765.0,26.5,885.12
321,2024-11-16,15:40:16,A01,8,50763,23.1,6.7,0.29,7.1,95.9,705.8,3809.0,21.8,930.66
322,2024-11-17,14:44:37,A01,8,50754,21.6,6.3,0.29,7.1,100.0,708.3,3176.0,23.1,898.89
323,2024-11-18,17:25:42,A01,8,50742,22.8,6.6,0.29,7.1,98.0,710.8,2739.0,26.7,928.11
324,2024-11-19,15:21:24,A01,8,50732,22.1,6.6,0.29,7.1,98.3,713.3,4950.0,21.9,931.19
325,2024-11-20,17:35:13,A01,8,50723,23.3,6.4,0.26,7.1,96.3,715.8,3746.0,26.2,919.49
326,2024-11-21,16:52:14,A01,8,50712,22.9,6.4,0.24,7.1,98.8,718.3,2828.0,23.3,924.4
327,2024-11-22,12:35:24,A01,8,50703,22.8,6.7,0.21,7.1,97.5,720.8,2901.0,19.7,957.14
328,2024-11-23,16:09:06,A01,8,50694,22.2,7.1,0.22,7.1,95.4,723.3,3333.0,27.6,995.17
329,2024-11-24,08:02:09,A01,8,50685,21.6,6.7,0.23,7.1,97.0,725.8,3934.0,15.9,961.47
330,2024-11-25,08:01:49,A01,8,50675,23.2,6.8,0.23,7.1,97.9,728.3,4557.0,24.0,973.6
331,2024-11-26,10:27:13,A01,8,50665,22.4,6.4,0.26,7.1,97.7,730.8,4100.0,26.4,937.69
332,2024-11-27,08:08:51,A01,8,50655,22.0,6.3,0.24,7.1,99.8,733.3,4123.0,21.7,933.58
333,2024-11-28,12:37:14,A01,8,50646,22.4,6.7,0.27,7.1,98.3,735.8,4263.0,28.5,969.98
334,2024-11-29,17:49:22,A01,8,50635,22.9,6.4,0.3,7.2,95.9,738.3,3597.0,29.2,942.86
335,2024-11-30,16:51:50,A01,8,50624,23.4,6.8,0.29,7.1,96.6,740.8,4292.0,23.0,983.24
336,2024-12-01,13:41:07,A01,8,50612,18.6,6.9,0.3,7.2,99.1,742.2,4039.0,20.8,992.87
337,2024-12-02,13:45:04,A01,8,50604,18.8,6.9,0.3,7.2,98.2,743.5,2529.0,24.1,994.5
338,2024-12-03,17:02:07,A01,8,50596,19.0,6.6,0.3,7.2,95.6,744.8,3448.0,27.3,968.71
339,2024-12-04,11:51:19,A01,8,50587,19.4,6.9,0.29,7.1,96.3,746.2,3475.0,18.8,998.76
340,2024-12-05,14:58:48,A01,8,50575,18.7,6.6,0.28,7.1,99.4,747.5,3282.0,27.1,973.78
341,2024-12-06,09:15:48,A01,8,50566,19.3,6.3,0.28,7.1,99.8,748.8,3826.0,18.3,947.74
342,2024-12-07,17:13:24,A01,8,50558,19.7,6.7,0.25,7.1,97.8,750.2,3139.0,32.0,989.18
343,2024-12-08,12:54:56,A01,8,50547,18.3,6.9,0.25,7.1,96.7,751.5,3917.0,19.7,1009.24
344,2024-12-09,13:05:01,A01,8,50535,19.5,7.1,0.24,7.1,95.8,752.8,3877.0,24.2,1030.4
345,2024-12-10,12:33:35,A01,8,50525,18.7,7.0,0.25,7.1,99.8,754.2,3040.0,23.5,1021.67
346,2024-12-11,15:46:46,A01,8,50518,18.5,7.3,0.28,7.1,99.2,755.5,4620.0,27.2,1048.01
347,2024-12-12,10:57:44,A01,8,50507,18.9,7.4,0.27,7.1,96.9,756.8,3826.0,19.2,1060.01
348,2024-12-13,11:54:55,A01,8,50497,17.9,7.4,0.25,7.1,99.7,758.2,3724.0,25.0,526.6
349,2024-12-14,12:10:25,A01,8,50487,18.1,7.3,0.25,7.1,97.5,759.5,3791.0,24.3,1056.16
350,2024-12-15,15:21:38,A01,8,50478,19.0,7.4,0.26,7.1,96.2,760.8,2559.0,27.2,1066.09
351,2024-12-16,11:46:57,A01,8,50468,18.1,7.3,0.29,7.1,99.3,762.2,3131.0,20.4,1055.12
352,2024-12-17,17:51:41,A01,8,50458,18.1,6.9,0.28,7.1,95.3,763.5,3387.0,30.1,1020.4
353,2024-12-18,11:10:46,A01,8,50449,17.8,6.9,0.3,7.2,98.7,764.8,3074.0,17.3,499.75
354,2024-12-19,10:36:22,A01,8,50441,18.9,6.5,0.27,7.1,96.4,766.2,3884.0,23.4,987.07
355,2024-12-20,12:43:33,A01,8,50434,19.1,6.6,0.25,7.1,96.4,767.5,2891.0,26.1,1000.12
356,2024-12-21,10:32:26,A01,8,50426,18.9,6.3,0.28,7.1,97.3,768.8,2973.0,21.8,970.35
357,2024-12-22,08:20:39,A01,8,50415,19.6,6.6,0.29,7.1,98.7,770.2,3352.0,21.8,999.1
358,2024-12-23,16:19:55,A01,8,50406,18.9,6.2,0.29,7.1,99.6,771.5,3096.0,32.0,962.89
359,2024-12-24,09:15:19,A01,8,50395,19.3,6.4,0.3,7.2,98.7,772.8,2837.0,16.9,982.24
360,2024-12-25,14:57:49,A01,8,50385,19.3,6.2,0.3,7.2,95.1,774.2,2855.0,29.7,964.82
361,2024-12-26,10:24:01,A01,8,50378,18.3,6.7,0.27,7.1,95.2,775.5,3808.0,19.4,1016.86
362,2024-12-27,14:43:00,A01,8,50370,19.4,6.6,0.27,7.1,95.9,776.8,4828.0,28.3,1008.92
363,2024-12-28,11:24:11,A01,8,50359,18.9,7.0,0.26,7.1,97.5,778.2,2513.0,20.7,1049.64
364,2024-12-29,10:46:34,A01,8,50352,19.3,6.7,0.25,7.1,98.7,779.5,2939.0,23.4,1023.67
365,2024-12-30,09:29:00,A01,8,50344,19.1,6.7,0.26,7.1,99.3,780.8,3748.0,22.7,1024.21
366,2024-12-31,13:30:59,A01,8,50333,18.8,6.5,0.25,7.1,99.0,782.2,4410.0,28.0,1007.6
